Retention,FirstJob,Age,IndustryExperience,FlexibleWork,ExtrinsicReward,EducationLevel,PreConception,Internship,AdvancementOpportunities,JobSatisfaction
6.37,0,50,0,43.0,90300.0,4,0,0,4,8
9.09,0,58,1,35.28,94536.29,1,1,0,6,9
0.92,0,25,0,46.5,48825.0,4,0,0,4,2
4.55,0,26,0,59.2,64646.4,4,1,1,4,4
7.28,0,51,0,41.16,88164.72,3,1,0,3,7
8.18,0,38,1,52.7,92520.12,2,1,0,7,8
4.55,0,32,1,42.16,62329.34,2,1,0,7,4
8.18,0,35,1,56.55,91441.35,1,1,1,6,8
8.18,0,53,0,42.3,94159.8,1,1,0,1,8
0.92,0,23,0,56.98,55042.68,1,0,0,1,2
6.37,0,31,1,53.82,77081.0,3,1,1,8,6
5.46,0,42,0,52.2,92080.8,3,0,0,3,7
2.73,0,47,0,33.39,65911.86,1,0,0,1,4
4.55,0,56,0,30.36,71406.72,3,0,0,3,6
7.28,0,37,1,49.14,83999.92,3,1,0,8,7
2.73,1,28,0,55.0,64680.0,2,0,0,2,4
3.64,0,51,0,30.38,65073.96,4,0,0,4,5
3.64,0,47,0,32.86,64865.64,3,0,0,3,5
5.46,0,47,0,37.63,74281.62,1,1,0,1,5
9.09,0,43,1,49.59,98515.49,4,1,0,9,9
6.37,0,40,1,37.2,68745.6,4,1,0,9,6
6.37,0,37,1,44.73,76461.46,1,1,0,6,6
6.37,0,40,0,48.6,81648.0,2,1,1,2,6
8.18,0,33,1,58.29,88868.93,4,1,0,9,8
6.37,0,46,1,32.4,68856.48,2,1,0,7,6
7.28,0,55,0,38.25,88357.5,1,1,0,1,7
8.18,0,48,0,45.76,92252.16,4,1,0,4,8
4.55,0,42,0,44.66,78780.24,3,0,0,3,6
4.55,0,38,0,37.82,60360.72,1,1,1,1,4
5.46,0,35,0,48.75,71662.5,4,1,1,4,5
5.46,0,54,0,36.8,83462.4,3,0,0,3,7
7.28,0,55,0,38.25,88357.5,1,1,0,1,7
6.37,0,58,0,31.5,76734.0,1,1,0,1,6
7.28,0,33,1,56.28,85804.49,3,1,1,8,7
5.46,0,44,0,48.16,88999.68,3,0,0,3,7
3.64,0,51,0,30.87,66123.54,2,0,0,2,5
7.28,0,49,0,42.84,88164.72,3,1,0,3,7
0.92,1,24,0,51.0,51408.0,1,0,0,1,2
7.28,0,35,1,52.0,84084.0,2,1,1,7,7
7.28,0,35,1,54.6,88288.2,1,1,1,6,7
2.73,0,28,0,56.88,66890.88,3,0,0,3,4
4.55,0,48,0,40.04,80720.64,2,0,0,2,6
5.46,0,32,0,54.4,73113.6,2,1,1,2,5
3.64,1,24,0,59.0,59472.0,3,1,1,3,3
2.73,1,26,0,67.0,73164.0,3,0,0,3,4
6.37,0,35,0,54.6,80262.0,1,1,1,1,6
6.37,0,52,1,30.24,72648.58,2,1,0,7,6
8.18,0,39,1,47.58,85729.64,4,1,0,9,8
9.09,0,46,1,46.98,99841.9,4,1,0,9,9
6.37,0,33,1,50.25,76611.15,2,1,0,7,6
1.83,0,22,0,50.7,46846.8,1,1,1,1,1
1.83,0,25,0,51.75,54337.5,4,0,0,4,3
4.55,0,46,0,40.5,78246.0,4,0,0,4,6
1.83,0,32,0,41.48,55749.12,2,0,0,2,3
7.28,0,48,0,40.56,81768.96,4,1,0,4,7
1.83,1,23,0,59.0,56994.0,3,0,0,3,3
4.55,0,28,1,46.08,59609.09,1,1,0,6,4
5.46,0,51,0,30.38,65073.96,1,1,0,1,5
2.73,0,32,0,44.88,60318.72,4,0,0,4,4
10.0,0,54,1,40.48,100989.5,4,1,0,9,10
3.64,1,33,0,55.0,76230.0,4,0,0,4,5
3.64,0,48,0,32.76,66044.16,1,0,0,1,5
2.73,1,22,0,54.0,49896.0,1,1,1,1,2
6.37,1,31,0,70.0,91140.0,2,1,1,2,6
3.64,0,31,0,44.16,57496.32,2,1,1,2,3
6.37,0,39,0,47.58,77936.04,4,1,0,4,6
5.46,0,52,0,37.92,82817.28,2,0,0,2,7
6.37,0,44,1,35.28,71717.18,2,1,0,7,6
5.46,0,27,1,60.59,75579.97,2,1,1,7,5
8.18,0,44,1,43.68,88792.7,1,1,0,6,8
1.83,0,30,0,49.0,61740.0,1,0,0,1,3
9.09,0,49,1,42.84,96981.19,4,1,0,9,9
9.09,0,57,1,36.55,96250.77,4,1,0,9,9
6.37,0,51,1,29.89,70426.82,3,1,0,8,6
6.37,0,38,0,53.32,85098.72,1,1,0,1,6
5.46,1,29,0,64.0,77952.0,2,1,1,2,5
3.64,0,41,0,42.48,73150.56,2,0,0,2,5
4.55,0,30,0,47.6,59976.0,4,1,1,4,4
0.92,0,24,0,50.92,51327.36,4,0,0,4,2
5.46,0,49,0,41.82,86065.56,2,0,0,2,7
6.37,0,32,0,59.16,79511.04,3,1,1,3,6
2.73,0,35,0,39.0,57330.0,4,0,0,4,4
6.37,0,40,1,40.2,74289.6,1,1,1,6,6
3.64,0,55,0,30.6,70686.0,1,0,0,1,5
6.37,0,27,1,62.78,78311.77,4,1,0,9,6
9.09,0,51,1,40.67,95826.65,1,1,0,6,9
7.28,0,56,1,30.36,78547.39,1,1,0,6,7
8.18,0,57,1,32.25,84927.15,4,1,0,9,8
2.73,1,25,0,66.0,69300.0,4,0,0,4,4
5.46,0,28,0,64.08,75358.08,1,1,1,1,5
9.09,0,57,1,35.26,92853.68,2,1,0,7,9
2.73,0,41,0,38.94,67054.68,1,0,0,1,4
5.46,0,35,1,44.2,71471.4,1,1,0,6,5
7.28,0,46,1,37.26,79184.95,3,1,0,8,7
6.37,0,49,1,32.64,73890.43,1,1,0,6,6
6.37,0,30,1,59.5,82467.0,1,1,0,6,6
6.37,1,31,0,64.0,83328.0,3,1,0,3,6
4.55,0,31,1,42.09,60281.3,1,1,0,6,4
3.64,0,42,0,38.86,68549.04,3,0,0,3,5
5.46,0,34,1,42.9,67387.32,2,1,1,7,5
5.46,0,51,0,33.81,72421.02,1,1,0,1,5
5.46,0,57,0,27.09,64853.46,4,1,0,4,5
7.28,0,33,1,52.26,79675.6,4,1,1,9,7
1.83,1,24,0,64.0,64512.0,1,0,0,1,3
3.64,0,48,0,32.24,64995.84,2,0,0,2,5
3.64,0,51,0,30.38,65073.96,2,0,0,2,5
5.46,0,30,1,49.7,68884.2,1,1,0,6,5
7.28,0,38,1,46.5,81635.4,4,1,0,9,7
6.37,0,36,1,46.08,76640.26,3,1,1,8,6
5.46,0,31,1,46.23,66210.61,3,1,1,8,5
0.92,0,23,0,53.9,52067.4,3,0,0,3,2
8.18,0,35,1,56.55,91441.35,2,1,1,7,8
6.37,0,48,0,37.96,76527.36,2,1,0,2,6
3.64,0,28,0,51.84,60963.84,1,1,1,1,3
10.0,0,48,1,46.28,102630.53,4,1,0,9,10
7.28,0,30,1,63.0,87318.0,4,1,0,9,7
8.18,0,48,1,39.52,87639.55,3,1,0,8,8
8.18,0,40,1,51.6,95356.8,2,1,1,7,8
5.46,0,35,1,39.65,64114.05,1,1,0,6,5
6.37,0,41,1,40.71,77112.88,2,1,0,7,6
5.46,0,39,0,42.09,68943.42,4,1,1,4,5
4.55,1,29,0,70.0,85260.0,3,0,0,3,6
3.64,0,44,0,38.08,70371.84,2,0,0,2,5
9.09,0,47,1,45.05,97821.57,1,1,0,6,9
5.46,0,28,1,55.44,71717.18,2,1,0,7,5
2.73,0,22,0,53.82,49729.68,3,1,1,3,2
5.46,0,54,0,34.96,79289.28,4,0,0,4,7
7.28,0,47,1,36.04,78257.26,1,1,0,6,7
1.83,0,28,0,44.64,52496.64,3,0,0,3,3
5.46,0,39,0,53.07,86928.66,4,0,0,4,7
6.37,0,55,1,27.0,68607.0,2,1,0,7,6
4.55,0,28,1,43.92,56814.91,1,1,0,6,4
3.64,0,34,0,40.92,58433.76,3,1,1,3,3
0.92,1,22,0,60.0,55440.0,2,0,0,2,2
5.46,0,53,0,39.48,87882.48,4,0,0,4,7
6.37,0,28,1,60.48,78236.93,3,1,0,8,6
3.64,0,25,0,58.5,61425.0,4,1,1,4,3
9.09,0,43,1,50.73,100780.22,1,1,0,6,9
7.28,0,50,1,33.5,77385.0,2,1,0,7,7
3.64,0,23,0,59.29,57274.14,4,1,1,4,3
3.64,0,22,0,65.52,60540.48,1,1,1,1,3
5.46,0,51,0,30.87,66123.54,1,1,0,1,5
6.37,0,52,0,42.24,92252.16,4,0,0,4,8
4.55,0,53,0,35.25,78466.5,2,0,0,2,6
5.46,0,48,0,33.8,68140.8,1,1,0,1,5
9.09,0,57,1,36.55,96250.77,1,1,0,6,9
8.18,0,38,1,52.7,92520.12,2,1,0,7,8
4.55,1,33,0,63.0,87318.0,4,0,0,4,6
9.09,0,46,1,46.98,99841.9,4,1,0,9,9
3.64,1,23,0,66.0,63756.0,1,1,1,1,3
3.64,0,29,0,44.02,53616.36,1,1,1,1,3
2.73,0,41,0,36.58,62990.76,1,0,0,1,4
7.28,0,45,0,48.4,91476.0,3,1,0,3,7
3.64,1,29,0,62.0,75516.0,1,0,0,1,5
3.64,0,22,0,64.74,59819.76,1,1,1,1,3
2.73,0,42,0,37.12,65479.68,1,0,0,1,4
8.18,0,45,1,45.1,93762.9,2,1,0,7,8
4.55,0,43,0,43.89,79265.34,1,0,0,1,6
5.46,0,29,1,51.83,69441.83,2,1,1,7,5
4.55,0,49,0,38.25,78718.5,3,0,0,3,6
2.73,1,29,0,60.0,73080.0,1,0,0,1,4
8.18,0,45,1,41.8,86902.2,3,1,0,8,8
3.64,0,46,0,35.1,67813.2,4,0,0,4,5
8.18,0,40,1,50.4,93139.2,3,1,1,8,8
8.18,0,49,1,37.74,85435.81,3,1,0,8,8
3.64,0,28,0,43.92,51649.92,4,1,1,4,3
9.09,0,46,1,45.36,96399.07,2,1,0,7,9
1.83,0,25,0,56.25,59062.5,2,0,0,2,3
7.28,0,33,1,57.62,87847.45,3,1,1,8,7
8.18,0,42,1,46.98,91159.99,1,1,0,6,8
7.28,0,33,1,56.28,85804.49,4,1,1,9,7
3.64,0,50,0,30.5,64050.0,4,0,0,4,5
3.64,1,22,0,66.0,60984.0,4,1,1,4,3
7.28,0,35,1,53.95,87237.15,4,1,0,9,7
5.46,0,30,1,46.2,64033.2,4,1,0,9,5
8.18,0,52,0,42.24,92252.16,1,1,0,1,8
8.18,0,55,1,35.1,89189.1,2,1,0,7,8
8.18,0,43,1,47.88,95118.41,1,1,0,6,8
0.92,1,23,0,51.0,49266.0,1,0,0,1,2
7.28,0,42,1,42.34,82156.54,1,1,0,6,7
7.28,0,42,1,42.92,83281.97,4,1,0,9,7
9.09,0,51,1,40.18,94672.12,3,1,0,8,9
1.83,1,26,0,49.0,53508.0,4,0,0,4,3
7.28,0,47,0,43.99,86836.26,1,1,0,1,7
4.55,0,33,0,42.21,58503.06,4,1,1,4,4
9.09,0,53,1,37.13,90916.52,4,1,0,9,9
5.46,0,32,0,53.72,72199.68,3,1,1,3,5
5.46,0,39,1,37.21,67044.98,1,1,0,6,5
0.92,0,22,0,50.7,46846.8,2,0,0,2,2
6.37,0,58,0,36.96,90034.56,4,0,0,4,8
4.55,0,26,0,64.38,70302.96,4,1,1,4,4
0.92,0,23,0,55.44,53555.04,4,0,0,4,2
4.55,0,24,0,68.4,68947.2,2,1,1,2,4
7.28,0,48,1,33.8,74954.88,3,1,0,8,7
5.46,0,36,0,49.92,75479.04,4,1,1,4,5
4.55,0,37,0,52.29,81258.66,3,0,0,3,6
5.46,0,32,1,42.84,63334.66,2,1,1,7,5
6.37,0,36,0,53.76,81285.12,1,1,1,1,6
3.64,0,58,0,28.14,68549.04,1,0,0,1,5
6.37,0,58,1,25.62,68651.35,4,1,0,9,6
8.18,0,50,1,40.0,92400.0,2,1,0,7,8
5.46,0,32,1,44.88,66350.59,3,1,1,8,5
5.46,0,45,0,45.65,86278.5,4,0,0,4,7
2.73,1,22,0,56.0,51744.0,1,1,1,1,2
6.37,0,56,0,34.32,80720.64,2,1,0,2,6
5.46,1,32,0,69.0,92736.0,3,0,0,3,7
5.46,0,37,0,48.51,75384.54,1,1,1,1,5
4.55,0,33,0,44.89,62217.54,1,1,1,1,4
5.46,0,37,1,38.43,65692.24,3,1,0,8,5
9.09,0,43,1,49.59,98515.49,1,1,0,6,9
6.37,0,36,1,44.8,74511.36,1,1,1,6,6
9.09,0,47,1,43.46,94369.04,2,1,0,7,9
4.55,0,37,0,54.81,85174.74,2,0,0,2,6
3.64,1,30,0,63.0,79380.0,2,0,0,2,5
6.37,0,39,1,39.65,71441.37,1,1,0,6,6
7.28,0,43,1,39.9,79265.34,2,1,0,7,7
2.73,1,29,0,57.0,69426.0,4,0,0,4,4
6.37,0,45,1,35.75,74324.25,1,1,0,6,6
3.64,0,39,0,42.7,69942.6,1,0,0,1,5
4.55,0,33,1,41.54,63331.88,1,1,1,6,4
8.18,0,36,1,57.6,95800.32,3,1,0,8,8
5.46,0,31,1,49.68,71151.7,2,1,1,7,5
5.46,0,49,0,43.35,89214.3,1,0,0,1,7
7.28,0,32,1,59.16,87462.14,1,1,1,6,7
4.55,0,28,0,62.64,73664.64,1,1,1,1,4
4.55,0,39,0,47.58,77936.04,3,0,0,3,6
4.55,1,25,0,63.0,66150.0,2,1,1,2,4
6.37,0,30,1,60.9,84407.4,1,1,1,6,6
7.28,0,37,1,51.66,88307.6,1,1,1,6,7
3.64,1,22,0,60.0,55440.0,4,1,1,4,3
8.18,0,58,0,36.96,90034.56,2,1,0,2,8
7.28,0,57,1,30.53,80397.7,1,1,0,6,7
10.0,0,51,1,44.1,103908.42,1,1,0,6,10
8.18,0,43,1,47.31,93986.05,2,1,0,7,8
5.46,0,56,0,36.08,84860.16,4,0,0,4,7
6.37,1,33,0,60.0,83160.0,2,1,1,2,6
5.46,0,35,1,40.3,65165.1,4,1,1,9,5
1.83,1,32,0,45.0,60480.0,2,0,0,2,3
4.55,0,47,0,39.22,77420.28,4,0,0,4,6
4.55,0,38,0,53.94,86088.24,2,0,0,2,6
6.37,0,39,0,48.19,78935.22,1,1,1,1,6
7.28,0,48,1,33.8,74954.88,4,1,0,9,7
6.37,0,48,1,31.2,69189.12,3,1,0,8,6
3.64,1,25,0,51.0,53550.0,4,1,1,4,3
1.83,0,24,0,60.04,60520.32,1,0,0,1,3
7.28,0,37,1,48.51,82922.99,2,1,0,7,7
8.18,0,51,0,44.1,94462.2,4,1,0,4,8
4.55,0,24,0,67.64,68181.12,4,1,1,4,4
3.64,1,24,0,53.0,53424.0,4,1,1,4,3
2.73,1,25,0,49.0,51450.0,2,1,1,2,2
4.55,0,44,0,43.68,80720.64,4,0,0,4,6
7.28,0,39,1,45.14,81333.25,2,1,0,7,7
1.83,1,29,0,48.0,58464.0,3,0,0,3,3
4.55,0,27,1,46.72,58278.53,1,1,1,6,4
9.09,0,39,1,54.29,97819.72,4,1,0,9,9
8.18,0,52,1,36.48,87639.55,4,1,0,9,8
3.64,0,24,0,64.6,65116.8,3,1,1,3,3
4.55,1,24,0,70.0,70560.0,3,1,1,3,4
4.55,0,28,1,44.64,57746.3,4,1,0,9,4
5.46,0,58,0,28.98,70595.28,1,1,0,1,5
5.46,0,40,0,40.8,68544.0,1,1,1,1,5
5.46,1,32,0,58.0,77952.0,2,1,1,2,5
7.28,0,46,1,39.96,84922.99,1,1,0,6,7
7.28,0,40,1,43.2,79833.6,2,1,0,7,7
5.46,0,58,0,34.44,83895.84,2,0,0,2,7
4.55,0,39,0,48.19,78935.22,3,0,0,3,6
8.18,0,42,1,48.14,93410.86,2,1,0,7,8
6.37,0,39,0,52.46,85929.48,2,1,1,2,6
4.55,0,26,1,45.14,54222.17,4,1,1,9,4
5.46,0,40,0,40.8,68544.0,1,1,1,1,5
7.28,0,46,0,46.44,89722.08,3,1,0,3,7
6.37,0,38,1,39.68,69662.21,4,1,1,9,6
5.46,0,47,0,42.93,84743.82,1,0,0,1,7
5.46,0,55,0,28.8,66528.0,2,1,0,2,5
3.64,1,29,0,46.0,56028.0,4,1,1,4,3
8.18,0,37,1,52.92,90461.45,1,1,1,6,8
1.83,0,24,0,56.24,56689.92,4,0,0,4,3
3.64,0,37,0,47.25,73426.5,2,0,0,2,5
8.18,0,47,1,43.46,94369.04,1,1,0,6,8
3.64,1,30,0,58.0,73080.0,3,0,0,3,5
4.55,0,39,0,46.36,75937.68,4,0,0,4,6
8.18,0,54,1,37.26,92956.25,1,1,0,6,8
6.37,0,35,1,44.85,72522.45,2,1,0,7,6
8.18,0,54,1,33.12,82627.78,3,1,0,8,8
4.55,0,42,0,45.24,79803.36,1,0,0,1,6
4.55,1,25,0,69.0,72450.0,1,1,1,1,4
6.37,0,47,1,31.8,69050.52,2,1,0,7,6
2.73,1,25,0,69.0,72450.0,1,0,0,1,4
2.73,1,33,0,48.0,66528.0,4,0,0,4,4
5.46,0,35,0,48.1,70707.0,1,1,1,1,5
6.37,0,41,1,38.35,72642.57,3,1,0,8,6
4.55,0,35,0,58.5,85995.0,1,0,0,1,6
8.18,0,44,1,41.44,84239.23,4,1,0,9,8
4.55,0,26,1,48.84,58666.61,3,1,1,8,4
5.46,0,55,0,30.15,69646.5,3,1,0,3,5
3.64,0,37,0,46.62,72447.48,1,0,0,1,5
7.28,0,54,0,36.8,83462.4,3,1,0,3,7
4.55,0,29,1,44.73,59929.25,3,1,0,8,4
3.64,0,31,0,45.54,59293.08,1,1,1,1,3
2.73,1,25,0,65.0,68250.0,4,0,0,4,4
3.64,0,35,0,48.1,70707.0,2,0,0,2,5
7.28,0,48,0,44.72,90155.52,3,1,0,3,7
0.92,1,23,0,49.0,47334.0,3,0,0,3,2
4.55,0,33,1,41.54,63331.88,1,1,1,6,4
5.46,0,29,1,46.15,61831.77,4,1,0,9,5
1.83,0,22,0,67.08,61981.92,1,0,0,1,3
7.28,0,33,1,54.27,82740.04,3,1,0,8,7
7.28,0,35,1,52.0,84084.0,3,1,1,8,7
9.09,0,55,1,39.6,100623.6,2,1,0,7,9
6.37,0,40,0,48.6,81648.0,2,1,1,2,6
1.83,0,23,0,69.3,66943.8,3,0,0,3,3
6.37,0,33,1,48.24,73546.7,1,1,1,6,6
6.37,0,46,1,32.4,68856.48,3,1,0,8,6
2.73,0,42,0,35.38,62410.32,2,0,0,2,4
8.18,0,49,1,38.76,87744.89,4,1,0,9,8
4.55,0,39,0,52.46,85929.48,2,0,0,2,6
8.18,0,58,1,31.5,84407.4,3,1,0,8,8
6.37,0,47,1,33.92,73653.89,2,1,0,7,6
4.55,1,24,0,70.0,70560.0,4,1,1,4,4
4.55,1,26,0,63.0,68796.0,2,1,1,2,4
3.64,0,25,0,59.25,62212.5,2,1,1,2,3
6.37,0,48,0,37.44,75479.04,1,1,0,1,6
7.28,0,58,1,27.3,73153.08,3,1,0,8,7
5.46,1,31,0,69.0,89838.0,4,0,0,4,7
9.09,0,47,1,43.46,94369.04,2,1,0,7,9
3.64,0,49,0,32.13,66123.54,2,0,0,2,5
4.55,0,38,0,40.92,65308.32,2,1,0,2,4
0.92,1,27,0,45.0,51030.0,1,0,0,1,2
2.73,1,25,0,49.0,51450.0,1,1,1,1,2
5.46,0,41,0,51.33,88390.26,1,0,0,1,7
2.73,1,29,0,55.0,66990.0,4,0,0,4,4
9.09,0,56,1,35.2,91069.44,4,1,0,9,9
5.46,0,30,1,49.0,67914.0,2,1,0,7,5
3.64,0,33,0,40.2,55717.2,4,1,1,4,3
5.46,0,49,0,39.27,80817.66,4,0,0,4,7
4.55,0,58,0,30.24,73664.64,1,0,0,1,6
4.55,0,45,0,40.7,76923.0,4,0,0,4,6
8.18,0,55,1,35.1,89189.1,4,1,0,9,8
7.28,0,40,0,51.0,85680.0,4,1,1,4,7
7.28,0,32,1,61.2,90478.08,2,1,0,7,7
6.37,0,42,1,36.54,70902.22,4,1,0,9,6
2.73,0,34,0,46.86,66916.08,4,0,0,4,4
5.46,0,58,0,26.88,65479.68,1,1,0,1,5
7.28,0,55,1,29.7,75467.7,1,1,0,6,7
5.46,0,33,1,45.56,69460.78,3,1,1,8,5
2.73,1,22,0,58.0,53592.0,4,1,1,4,2
8.18,0,36,1,56.96,94735.87,1,1,0,6,8
7.28,0,52,1,33.6,80720.64,1,1,0,6,7
3.64,0,24,0,57.0,57456.0,2,1,1,2,3
3.64,0,44,0,39.76,73476.48,3,0,0,3,5
4.55,0,26,1,52.54,63111.05,1,1,0,6,4
5.46,0,28,1,48.96,63334.66,4,1,1,9,5
6.37,0,37,0,50.4,78321.6,4,1,1,4,6
4.55,0,40,0,49.2,82656.0,3,0,0,3,6
2.73,0,39,0,39.65,64946.7,1,0,0,1,4
9.09,0,46,1,45.36,96399.07,1,1,0,6,9
8.18,0,45,1,44.55,92619.45,1,1,0,6,8
4.55,0,56,0,31.68,74511.36,3,0,0,3,6
8.18,0,46,1,44.28,94103.86,2,1,0,7,8
5.46,0,37,1,40.32,68923.01,2,1,1,7,5
7.28,0,51,1,33.32,78508.58,1,1,0,6,7
6.37,0,49,1,31.11,70426.82,4,1,0,9,6
1.83,0,24,0,61.56,62052.48,1,0,0,1,3
4.55,0,40,0,39.6,66528.0,2,1,0,2,4
3.64,0,46,0,37.8,73029.6,3,0,0,3,5
3.64,0,43,0,38.19,68971.14,1,0,0,1,5
4.55,0,47,0,39.22,77420.28,2,0,0,2,6
7.28,0,42,0,46.98,82872.72,4,1,0,4,7
7.28,0,45,1,37.95,78898.05,1,1,0,6,7
4.55,1,30,0,69.0,86940.0,4,0,0,4,6
9.09,0,58,1,34.86,93410.86,3,1,0,8,9
8.18,0,53,1,34.31,84011.47,4,1,0,9,8
9.09,0,42,1,51.62,100163.45,2,1,0,7,9
6.37,0,30,1,58.1,80526.6,1,1,0,6,6
6.37,0,53,1,28.2,69050.52,4,1,0,9,6
3.64,0,25,0,54.0,56700.0,4,1,1,4,3
4.55,0,49,0,31.11,64024.38,1,1,0,1,4
9.09,0,49,1,43.86,99290.27,1,1,0,6,9
1.83,0,35,0,39.65,58285.5,2,0,0,2,3
4.55,0,31,1,41.4,59293.08,3,1,0,8,4
7.28,0,34,1,51.48,80864.78,3,1,1,8,7
3.64,0,29,0,43.31,52751.58,4,1,1,4,3
10.0,0,51,1,43.61,102753.88,4,1,0,9,10
8.18,0,42,1,49.3,95661.72,2,1,0,7,8
9.09,0,40,1,53.4,98683.2,1,1,1,6,9
0.92,1,23,0,56.0,54096.0,2,0,0,2,2
7.28,0,40,1,43.2,79833.6,2,1,1,7,7
4.55,0,45,0,41.25,77962.5,1,0,0,1,6
6.37,0,48,1,31.2,69189.12,4,1,0,9,6
5.46,0,48,0,40.04,80720.64,4,0,0,4,7
5.46,0,50,0,44.0,92400.0,1,0,0,1,7
4.55,0,44,0,42.56,78650.88,1,0,0,1,6
2.73,0,34,0,44.22,63146.16,1,0,0,1,4
4.55,0,28,1,43.92,56814.91,4,1,1,9,4
3.64,0,45,0,37.4,70686.0,2,0,0,2,5
7.28,0,42,1,42.92,83281.97,1,1,0,6,7
6.37,0,38,1,39.06,68573.74,3,1,0,8,6
7.28,0,51,0,40.67,87115.14,1,1,0,1,7
8.18,0,55,1,32.85,83471.85,3,1,0,8,8
3.64,0,47,0,37.1,73235.4,1,0,0,1,5
6.37,0,34,1,44.88,70497.5,4,1,1,9,6
1.83,1,22,0,46.0,42504.0,2,1,1,2,1
9.09,0,52,1,40.8,98017.92,3,1,0,8,9
0.92,0,22,0,50.7,46846.8,3,0,0,3,2
4.55,0,37,0,51.66,80279.64,4,0,0,4,6
4.55,1,30,0,53.0,66780.0,2,1,1,2,4
5.46,0,32,1,48.96,72382.46,2,1,1,7,5
10.0,0,50,1,44.5,102795.0,2,1,0,7,10
8.18,0,56,1,35.2,91069.44,2,1,0,7,8
5.46,1,33,0,67.0,92862.0,2,0,0,2,7
2.73,0,34,0,45.54,65031.12,3,0,0,3,4
1.83,1,26,0,55.0,60060.0,1,0,0,1,3
9.09,0,39,1,53.68,96720.62,4,1,0,9,9
4.55,0,58,0,32.34,78780.24,1,0,0,1,6
7.28,0,47,1,35.51,77106.41,2,1,0,7,7
4.55,0,49,0,38.25,78718.5,4,0,0,4,6
6.37,0,26,1,66.6,79999.92,3,1,0,8,6
2.73,0,23,0,50.82,49092.12,1,1,1,1,2
2.73,1,24,0,50.0,50400.0,3,1,1,3,2
4.55,0,40,0,51.0,85680.0,1,0,0,1,6
6.37,0,53,1,28.2,69050.52,4,1,0,9,6
4.55,0,45,0,40.7,76923.0,3,0,0,3,6
1.83,0,22,0,46.8,43243.2,2,1,1,2,1
8.18,0,34,1,58.08,91232.06,3,1,1,8,8
4.55,0,26,1,50.32,60444.38,4,1,1,9,4
4.55,0,35,0,53.95,79306.5,3,0,0,3,6
3.64,0,26,1,45.14,54222.17,3,1,1,8,3
2.73,0,22,0,49.92,46126.08,4,1,1,4,2
2.73,1,30,0,57.0,71820.0,1,0,0,1,4
4.55,0,57,0,30.1,72059.4,3,0,0,3,6
0.92,0,23,0,50.05,48348.3,4,0,0,4,2
3.64,1,32,0,60.0,80640.0,2,0,0,2,5
6.37,0,51,1,30.38,71581.36,2,1,0,7,6
3.64,1,30,0,46.0,57960.0,3,1,1,3,3
7.28,0,55,0,36.9,85239.0,2,1,0,2,7
6.37,0,38,1,42.78,75104.57,3,1,1,8,6
8.18,0,42,1,46.98,91159.99,3,1,0,8,8
2.73,0,46,0,32.4,62596.8,4,0,0,4,4
5.46,0,47,0,45.58,89974.92,2,0,0,2,7
6.37,0,46,1,34.56,73446.91,4,1,0,9,6
8.18,0,42,1,46.98,91159.99,3,1,0,8,8
7.28,0,55,1,31.5,80041.5,3,1,0,8,7
3.64,0,44,0,38.08,70371.84,3,0,0,3,5
3.64,1,25,0,55.0,57750.0,4,1,1,4,3
5.46,0,30,1,49.7,68884.2,4,1,0,9,5
3.64,0,42,0,37.7,66502.8,3,0,0,3,5
10.0,0,54,1,40.94,102137.11,2,1,0,7,10
3.64,0,34,0,39.6,56548.8,2,1,1,2,3
4.55,0,52,0,35.52,77575.68,2,0,0,2,6
2.73,1,24,0,49.0,49392.0,4,1,1,4,2
3.64,0,24,0,58.52,58988.16,2,1,1,2,3
4.55,0,39,0,49.41,80933.58,4,0,0,4,6
10.0,0,52,1,41.76,100324.22,4,1,0,9,10
7.28,0,39,1,46.97,84630.55,2,1,0,7,7
7.28,0,39,0,54.29,88927.02,2,1,1,2,7
7.28,0,46,1,37.26,79184.95,1,1,0,6,7
7.28,0,53,0,38.07,84743.82,3,1,0,3,7
5.46,0,57,0,34.83,83383.02,1,0,0,1,7
7.28,0,38,1,49.6,87077.76,1,1,0,6,7
4.55,0,27,1,51.1,63742.14,1,1,0,6,4
3.64,0,41,0,39.53,68070.66,4,0,0,4,5
8.18,0,52,1,36.96,88792.7,3,1,0,8,8
5.46,0,29,1,53.96,72295.61,3,1,0,8,5
4.55,0,55,0,27.0,62370.0,2,1,0,2,4
8.18,0,42,1,47.56,92285.42,3,1,0,8,8
7.28,0,48,0,41.6,83865.6,2,1,0,2,7
5.46,0,49,0,42.33,87115.14,3,0,0,3,7
7.28,0,48,1,35.88,79567.49,2,1,0,7,7
6.37,0,50,0,36.0,75600.0,2,1,0,2,6
6.37,0,27,1,62.05,77401.17,1,1,0,6,6
7.28,0,54,0,38.64,87635.52,4,1,0,4,7
7.28,0,43,1,41.61,82662.43,1,1,0,6,7
4.55,1,31,0,68.0,88536.0,4,0,0,4,6
8.18,0,54,0,40.48,91808.64,4,1,0,4,8
5.46,0,58,0,34.44,83895.84,4,0,0,4,7
8.18,0,39,1,49.41,89026.94,3,1,0,8,8
9.09,0,50,1,41.0,94710.0,4,1,0,9,9
6.37,0,42,1,38.28,74278.51,1,1,0,6,6
5.46,0,56,0,36.52,85895.04,1,0,0,1,7
5.46,0,26,1,58.46,70222.15,3,1,1,8,5
